Unnamed: 0,samples
hsa-miR-548g-5p/hsa-miR-548x-5p/hsa-miR-548aj-5p,611
hsa-miR-548z/hsa-miR-548h-3p,668
hsa-miR-127,71
hsa-miR-146b,71
hsa-miR-28,71
hsa-miR-331,71
hsa-miR-361,71
hsa-miR-532,71
hsa-miR-103b-1,56
hsa-miR-1184-1,56
hsa-miR-1244-1,56
hsa-miR-1283-1,71
hsa-miR-1289-1,71
hsa-miR-1302-1,71
hsa-miR-1972-1,56
hsa-miR-3116-1,56
hsa-miR-3118-1,56
hsa-miR-3119-1,56
hsa-miR-3179-1,56
hsa-miR-3180-1,56
hsa-miR-3180-4,56
hsa-miR-3198-1,56
hsa-miR-3199-1,56
hsa-miR-3202-1,56
hsa-miR-320b-1,71
hsa-miR-320c-1,71
hsa-miR-320d-1,71
hsa-miR-3689d-1,56
hsa-miR-378d-1,56
hsa-miR-3910-1,56
hsa-miR-3914-1,56
hsa-miR-3926-1,56
hsa-miR-4283-1,56
hsa-miR-4315-1,56
hsa-miR-4435-1,56
hsa-miR-4472-1,56
hsa-miR-4509-1,56
hsa-miR-4679-1,56
hsa-miR-4771-1,56
hsa-miR-4773-1,56
hsa-miR-521-1,56
hsa-miR-521-2,15
hsa-miR-526a-1,71
hsa-miR-548aa-1,56
hsa-miR-548ag-1,56
hsa-miR-548i-1,71
hsa-miR-941-1,71
hsa-let-7a-2*,8
hsa-miR-103-2*,100
hsa-miR-196b*,108
hsa-miR-1975,100
hsa-miR-1979,100
hsa-miR-205*,108
hsa-miR-2114,164
hsa-miR-2114*,108
hsa-miR-2115,164
hsa-miR-2115*,108
hsa-miR-2116,164
hsa-miR-2116*,108
hsa-miR-224*,108
hsa-miR-2277,156
hsa-miR-2355,56
hsa-miR-3074,56
hsa-miR-3117,56
hsa-miR-3120,56
hsa-miR-3121,56
hsa-miR-3124,56
hsa-miR-3127,56
hsa-miR-3129,56
hsa-miR-3135,64
hsa-miR-3136,56
hsa-miR-3140,56
hsa-miR-3145,56
hsa-miR-3152,56
hsa-miR-3155,64
hsa-miR-3157,56
hsa-miR-3162,56
hsa-miR-3173,56
hsa-miR-3177,56
hsa-miR-3184,64
hsa-miR-3187,56
hsa-miR-3189,56
hsa-miR-3191,64
hsa-miR-3194,56
hsa-miR-3200,56
hsa-miR-365*,108
hsa-miR-449b*,108
hsa-miR-449c,164
hsa-miR-449c*,108
hsa-miR-548t,64
hsa-miR-548x,64
hsa-miR-1268a/hsa-miR-1268b,12
hsa-miR-151a-5p/hsa-miR-151b,12
hsa-miR-3155a/hsa-miR-3155b,12
hsa-miR-3180/hsa-miR-3180-3p,12
hsa-miR-376b-5p/hsa-miR-376c-5p,9
hsa-miR-500a-5p/hsa-miR-500b-5p,9
hsa-miR-516a-3p/hsa-miR-516b-3p,69
hsa-miR-518a-5p/hsa-miR-527,12
hsa-miR-518d-5p/hsa-miR-520c-5p/hsa-miR-526a,12
hsa-miR-518e-5p/hsa-miR-519a-5p/hsa-miR-519b-5p/hsa-miR-519c-5p/hsa-miR-522-5p/hsa-miR-523-5p,12
hsa-miR-520b/hsa-miR-520c-3p,12
hsa-miR-520g-3p/hsa-miR-520h,9
hsa-miR-548aa/hsa-miR-548ap-3p/hsa-miR-548t-3p,12
hsa-miR-548ah-3p/hsa-miR-548av-3p/hsa-miR-548o-3p,12
hsa-miR-548aj-5p/hsa-miR-548g-5p/hsa-miR-548x-5p,12
hsa-miR-548am-5p/hsa-miR-548au-5p/hsa-miR-548c-5p/hsa-miR-548o-5p,12
hsa-miR-548am-5p/hsa-miR-548c-5p/hsa-miR-548o-5p,12
hsa-miR-548ap-5p/hsa-miR-548j-5p,9
hsa-miR-548av-5p/hsa-miR-548k,12
hsa-miR-548h-3p/hsa-miR-548z,12
hsa-miR-550a-3-5p/hsa-miR-550a-5p,12
hsa-miR-5692b/hsa-miR-5692c,12
hsa-miRplus-a1015,17
hsa-miRplus-a1025,17
hsa-miRplus-a1031,17
hsa-miRplus-a1072,17
hsa-miRplus-a1073,17
hsa-miRplus-a1083,17
hsa-miRplus-a1086,17
hsa-miRplus-a1087,17
hsa-miRplus-b1114,17
hsa-miRplus-c1066,17
hsa-miRplus-c1076,17
hsa-miRplus-c1100,17
hsa-miRplus-c1110,17
hsa-miRplus-d1058,17
hsa-miRplus-g1065-5p,17
hsa-miRplus-g1246-3p,17
hsa-miRplus-j1005,17
hsa-miRplus-k1303*,12
hsa-let-7a-1,62
hsa-let-7a-2,77
hsa-let-7f-1,77
hsa-let-7f-2,62
hsa-miR-1-1,56
hsa-miR-101-1,71
hsa-miR-103a-1,56
hsa-miR-103a-2,56
hsa-miR-105-1,71
hsa-miR-1185-1,71
hsa-miR-1207,71
hsa-miR-1224,71
hsa-miR-1225,71
hsa-miR-1233-1,56
hsa-miR-124-1,56
hsa-miR-1245b,56
hsa-miR-1255b-1,56
hsa-miR-125a,71
hsa-miR-125b-1,71
hsa-miR-125b-2,56
hsa-miR-1270-1,56
hsa-miR-1273g,64
hsa-miR-128-1,71
hsa-miR-1285-1,56
hsa-miR-129-1,56
hsa-miR-129-2,71
hsa-miR-133a-1,71
hsa-miR-135a-1,56
hsa-miR-138-1,56
hsa-miR-138-2,71
hsa-miR-139,71
hsa-miR-140,71
hsa-miR-142,71
hsa-miR-151,71
hsa-miR-153-1,71
hsa-miR-16-1,71
hsa-miR-16-2,56
hsa-miR-181a-1,71
hsa-miR-181a-2,56
hsa-miR-181b-1,71
hsa-miR-188,71
hsa-miR-193a,71
hsa-miR-194-1,56
hsa-miR-194-2,71
hsa-miR-196a-1,56
hsa-miR-196a-2,71
hsa-miR-199a-1,71
hsa-miR-199b,71
hsa-miR-19b-1,71
hsa-miR-19b-2,56
hsa-miR-218-1,71
hsa-miR-218-2,56
hsa-miR-219-1,71
hsa-miR-219-2,71
hsa-miR-24-1,56
hsa-miR-24-2,71
hsa-miR-2467,56
hsa-miR-2681,64
hsa-miR-2682,64
hsa-miR-26a-1,56
hsa-miR-26a-2,71
hsa-miR-296,71
hsa-miR-2964a,56
hsa-miR-299,71
hsa-miR-29b-1,56
hsa-miR-29b-2,71
hsa-miR-3064,56
hsa-miR-3065,56
hsa-miR-30c-1,71
hsa-miR-30c-2,56
hsa-miR-3126,56
hsa-miR-3130-1,56
hsa-miR-3144,56
hsa-miR-3150a,56
hsa-miR-3150b,56
hsa-miR-3156-1,56
hsa-miR-3158-1,56
hsa-miR-3160-1,56
hsa-miR-3186,56
hsa-miR-3190,64
hsa-miR-323,71
hsa-miR-323b,56
hsa-miR-324,71
hsa-miR-329-1,71
hsa-miR-330,71
hsa-miR-337,71
hsa-miR-338,71
hsa-miR-339,71
hsa-miR-342,71
hsa-miR-34c,71
hsa-miR-3529,64
hsa-miR-3545,56
hsa-miR-3591,56
hsa-miR-3605,56
hsa-miR-3606,73
hsa-miR-3607,56
hsa-miR-3613,56
hsa-miR-3614,56
hsa-miR-3616,56
hsa-miR-3617,73
hsa-miR-3619,56
hsa-miR-362,71
hsa-miR-3620,73
hsa-miR-3622a,56
hsa-miR-3622b,56
hsa-miR-3647,56
hsa-miR-365-1,71
hsa-miR-365-2,56
hsa-miR-3663,56
hsa-miR-3664,56
hsa-miR-3667,56
hsa-miR-3675,56
hsa-miR-3676,64
hsa-miR-3677,56
hsa-miR-3678,56
hsa-miR-3679,56
hsa-miR-3680,64
hsa-miR-3681,64
hsa-miR-3682,56
hsa-miR-3688-1,56
hsa-miR-3689a,56
hsa-miR-3689b,56
hsa-miR-369,71
hsa-miR-3691,56
hsa-miR-3692,64
hsa-miR-371,71
hsa-miR-371b,56
hsa-miR-374c,64
hsa-miR-376a-1,56
hsa-miR-3913-1,56
hsa-miR-3922,56
hsa-miR-3925,56
hsa-miR-3927,73
hsa-miR-3934,73
hsa-miR-3940,56
hsa-miR-3942,56
hsa-miR-3944,56
hsa-miR-409,71
hsa-miR-423,71
hsa-miR-4423,56
hsa-miR-4433,64
hsa-miR-4436b,56
hsa-miR-4445,64
hsa-miR-4446,56
hsa-miR-4474,56
hsa-miR-4482,64
hsa-miR-450a-1,71
hsa-miR-450b,71
hsa-miR-4520a,56
hsa-miR-4520b,56
hsa-miR-4524,64
hsa-miR-4529,56
hsa-miR-4536,64
hsa-miR-455,71
hsa-miR-4632,73
hsa-miR-4633,56
hsa-miR-4638,56
hsa-miR-4639,56
hsa-miR-4640,56
hsa-miR-4645,56
hsa-miR-4646,56
hsa-miR-4649,56
hsa-miR-4650-1,56
hsa-miR-4652,56
hsa-miR-4653,56
hsa-miR-4655,56
hsa-miR-4659a,56
hsa-miR-4659b,56
hsa-miR-4661,56
hsa-miR-4662a,56
hsa-miR-4664,56
hsa-miR-4665,56
hsa-miR-4666,56
hsa-miR-4667,56
hsa-miR-4668,56
hsa-miR-4670,56
hsa-miR-4671,56
hsa-miR-4676,56
hsa-miR-4677,56
hsa-miR-4680,56
hsa-miR-4684,56
hsa-miR-4685,56
hsa-miR-4687,56
hsa-miR-4690,56
hsa-miR-4691,56
hsa-miR-4693,56
hsa-miR-4694,56
hsa-miR-4695,56
hsa-miR-4697,56
hsa-miR-4699,56
hsa-miR-4700,56
hsa-miR-4701,56
hsa-miR-4703,56
hsa-miR-4704,56
hsa-miR-4707,56
hsa-miR-4708,56
hsa-miR-4709,56
hsa-miR-4711,56
hsa-miR-4712,56
hsa-miR-4713,56
hsa-miR-4714,56
hsa-miR-4715,56
hsa-miR-4716,56
hsa-miR-4717,56
hsa-miR-4720,56
hsa-miR-4722,56
hsa-miR-4723,56
hsa-miR-4724,56
hsa-miR-4725,56
hsa-miR-4726,56
hsa-miR-4727,56
hsa-miR-4728,56
hsa-miR-4731,56
hsa-miR-4732,56
hsa-miR-4733,56
hsa-miR-4735,56
hsa-miR-4738,56
hsa-miR-4740,56
hsa-miR-4742,56
hsa-miR-4743,73
hsa-miR-4745,56
hsa-miR-4746,56
hsa-miR-4747,56
hsa-miR-4749,56
hsa-miR-4750,73
hsa-miR-4753,56
hsa-miR-4755,56
hsa-miR-4756,56
hsa-miR-4757,56
hsa-miR-4758,56
hsa-miR-4760,56
hsa-miR-4761,56
hsa-miR-4762,56
hsa-miR-4763,56
hsa-miR-4764,56
hsa-miR-4766,56
hsa-miR-4768,56
hsa-miR-4769,56
hsa-miR-4772,56
hsa-miR-4774,56
hsa-miR-4776-1,56
hsa-miR-4777,56
hsa-miR-4778,56
hsa-miR-4781,56
hsa-miR-4782,56
hsa-miR-4783,56
hsa-miR-4786,56
hsa-miR-4787,56
hsa-miR-4789,56
hsa-miR-4790,56
hsa-miR-4793,56
hsa-miR-4795,56
hsa-miR-4796,56
hsa-miR-4797,56
hsa-miR-4798,56
hsa-miR-4799,56
hsa-miR-4800,56
hsa-miR-4802,56
hsa-miR-4804,56
hsa-miR-483,71
hsa-miR-485,71
hsa-miR-486,71
hsa-miR-490,71
hsa-miR-491,71
hsa-miR-499,71
hsa-miR-499a,56
hsa-miR-501,71
hsa-miR-502,71
hsa-miR-508,71
hsa-miR-509-1,56
hsa-miR-509-3,71
hsa-miR-511-1,71
hsa-miR-512-1,71
hsa-miR-513a-1,71
hsa-miR-514-1,71
hsa-miR-514b,56
hsa-miR-515-1,71
hsa-miR-516a-1,71
hsa-miR-516b-1,56
hsa-miR-518a-1,71
hsa-miR-518d,71
hsa-miR-519a-1,71
hsa-miR-519b,71
hsa-miR-519c,71
hsa-miR-520a,71
hsa-miR-520c,71
hsa-miR-520d,71
hsa-miR-524,71
hsa-miR-525,71
hsa-miR-542,71
hsa-miR-548a-1,56
hsa-miR-548a-3,56
hsa-miR-548ae-1,56
hsa-miR-548ah,64
hsa-miR-548aj-1,56
hsa-miR-548am,64
hsa-miR-548b,71
hsa-miR-548c,71
hsa-miR-548d-1,56
hsa-miR-548f-1,71
hsa-miR-548h-1,71
hsa-miR-550a-1,56
hsa-miR-550b-1,56
hsa-miR-556,71
hsa-miR-574,71
hsa-miR-576,71
hsa-miR-582,71
hsa-miR-590,71
hsa-miR-615,71
hsa-miR-628,71
hsa-miR-642b,64
hsa-miR-654,71
hsa-miR-671,71
hsa-miR-676,64
hsa-miR-7-1,56
hsa-miR-7-2,71
hsa-miR-767,71
hsa-miR-769,71
hsa-miR-770,71
hsa-miR-875,71
hsa-miR-876,71
hsa-miR-885,71
hsa-miR-9-1,56
hsa-miR-92a-1,71
hsa-miR-92a-2,56
hsa-miR-548ad-5p/hsa-miR-548ae-5p,316
hsa-miR-1-2,15
hsa-miR-103-2,15
hsa-miR-124-3,15
hsa-miR-1255b-2,15
hsa-miR-1285-2,15
hsa-miR-135a-2,15
hsa-miR-376a-2,15
hsa-miR-509-2,15
hsa-miR-516b-2,15
hsa-miR-517,15
hsa-miR-548a-2,15
hsa-miR-548d-2,15
hsa-miR-550-1,15
hsa-miR-768,15
hsa-miR-886,15
hsa-miR-9-3,15
hsa-let-7a-3,6
hsa-mir-1-1,6
hsa-mir-1-2,6
hsa-mir-100,6
hsa-mir-101-1,6
hsa-mir-101-2,6
hsa-mir-103a-1,6
hsa-mir-103a-2,6
hsa-mir-103b-1,6
hsa-mir-103b-2,6
hsa-mir-105-1,6
hsa-mir-105-2,6
hsa-mir-106a,6
hsa-mir-106b,6
hsa-mir-10a,6
hsa-mir-10b,6
hsa-mir-1178,6
hsa-mir-1180,6
hsa-mir-1181,6
hsa-mir-1184-1,6
hsa-mir-1184-2,6
hsa-mir-1184-3,6
hsa-mir-1185-1,6
hsa-mir-1185-2,6
hsa-mir-1193,6
hsa-mir-1199,6
hsa-mir-1200,6
hsa-mir-1202,6
hsa-mir-1204,6
hsa-mir-1206,6
hsa-mir-1207,6
hsa-mir-1208,6
hsa-mir-122,6
hsa-mir-1224,6
hsa-mir-1225,6
hsa-mir-1226,6
hsa-mir-1227,6
hsa-mir-1228,6
hsa-mir-1229,6
hsa-mir-1233-1,6
hsa-mir-1233-2,6
hsa-mir-1234,6
hsa-mir-1236,6
hsa-mir-1237,6
hsa-mir-1238,6
hsa-mir-124-1,6
hsa-mir-124-2,6
hsa-mir-124-3,6
hsa-mir-1243,6
hsa-mir-1244-1,6
hsa-mir-1244-2,6
hsa-mir-1244-3,6
hsa-mir-1245b,6
hsa-mir-1247,6
hsa-mir-1249,6
hsa-mir-1250,6
hsa-mir-1251,6
hsa-mir-1252,6
hsa-mir-1254-1,6
hsa-mir-1254-2,6
hsa-mir-1255a,6
hsa-mir-1255b-1,6
hsa-mir-1255b-2,6
hsa-mir-1257,6
hsa-mir-1258,6
hsa-mir-125a,6
hsa-mir-125b-1,6
hsa-mir-125b-2,6
hsa-mir-126,6
hsa-mir-1260a,6
hsa-mir-1260b,6
hsa-mir-1261,6
hsa-mir-1262,6
hsa-mir-1265,6
hsa-mir-1266,6
hsa-mir-1269a,6
hsa-mir-1269b,6
hsa-mir-127,6
hsa-mir-1270-1,6
hsa-mir-1270-2,6
hsa-mir-1271,6
hsa-mir-1272,6
hsa-mir-1273f,6
hsa-mir-1273g,6
hsa-mir-1273h,6
hsa-mir-1277,6
hsa-mir-128-1,6
hsa-mir-128-2,6
hsa-mir-1282,6
hsa-mir-1283-1,6
hsa-mir-1283-2,6
hsa-mir-1284,6
hsa-mir-1285-1,6
hsa-mir-1285-2,6
hsa-mir-1287,6
hsa-mir-1288,6
hsa-mir-1289-1,6
hsa-mir-1289-2,6
hsa-mir-129-1,6
hsa-mir-129-2,6
hsa-mir-1291,6
hsa-mir-1292,6
hsa-mir-1294,6
hsa-mir-1295a,6
hsa-mir-1295b,6
hsa-mir-1296,6
hsa-mir-1298,6
hsa-mir-1299,6
hsa-mir-1301,6
hsa-mir-1302-1,6
hsa-mir-1302-10,6
hsa-mir-1302-11,6
hsa-mir-1302-2,6
hsa-mir-1302-3,6
hsa-mir-1302-4,6
hsa-mir-1302-5,6
hsa-mir-1302-6,6
hsa-mir-1302-7,6
hsa-mir-1302-8,6
hsa-mir-1302-9,6
hsa-mir-1304,6
hsa-mir-1306,6
hsa-mir-1307,6
hsa-mir-130a,6
hsa-mir-130b,6
hsa-mir-132,6
hsa-mir-1322,6
hsa-mir-133a-1,6
hsa-mir-133a-2,6
hsa-mir-133b,6
hsa-mir-134,6
hsa-mir-1343,6
hsa-mir-135a-1,6
hsa-mir-135a-2,6
hsa-mir-135b,6
hsa-mir-136,6
hsa-mir-137,6
hsa-mir-138-1,6
hsa-mir-138-2,6
hsa-mir-139,6
hsa-mir-140,6
hsa-mir-141,6
hsa-mir-142,6
hsa-mir-143,6
hsa-mir-144,6
hsa-mir-145,6
hsa-mir-1468,6
hsa-mir-146a,6
hsa-mir-146b,6
hsa-mir-1471,6
hsa-mir-147a,6
hsa-mir-147b,6
hsa-mir-148a,6
hsa-mir-148b,6
hsa-mir-149,6
hsa-mir-150,6
hsa-mir-151a,6
hsa-mir-152,6
hsa-mir-153-1,6
hsa-mir-153-2,6
hsa-mir-1537,6
hsa-mir-1538,6
hsa-mir-154,6
hsa-mir-155,6
hsa-mir-15a,6
hsa-mir-15b,6
hsa-mir-16-1,6
hsa-mir-16-2,6
hsa-mir-17,6
hsa-mir-181a-1,6
hsa-mir-181a-2,6
hsa-mir-181b-1,6
hsa-mir-181b-2,6
hsa-mir-181c,6
hsa-mir-181d,6
hsa-mir-182,6
hsa-mir-1825,6
hsa-mir-1827,6
hsa-mir-183,6
hsa-mir-185,6
hsa-mir-186,6
hsa-mir-187,6
hsa-mir-188,6
hsa-mir-18a,6
hsa-mir-18b,6
hsa-mir-1908,6
hsa-mir-1909,6
hsa-mir-190a,6
hsa-mir-191,6
hsa-mir-1910,6
hsa-mir-1911,6
hsa-mir-1914,6
hsa-mir-1915,6
hsa-mir-192,6
hsa-mir-193a,6
hsa-mir-194-1,6
hsa-mir-194-2,6
hsa-mir-195,6
hsa-mir-196a-1,6
hsa-mir-196a-2,6
hsa-mir-196b,6
hsa-mir-197,6
hsa-mir-1972-1,6
hsa-mir-1972-2,6
hsa-mir-1976,6
hsa-mir-198,6
hsa-mir-199a-1,6
hsa-mir-199a-2,6
hsa-mir-199b,6
hsa-mir-19a,6
hsa-mir-19b-1,6
hsa-mir-19b-2,6
hsa-mir-200a,6
hsa-mir-200b,6
hsa-mir-200c,6
hsa-mir-202,6
hsa-mir-203a,6
hsa-mir-203b,6
hsa-mir-204,6
hsa-mir-205,6
hsa-mir-2052,6
hsa-mir-2053,6
hsa-mir-208a,6
hsa-mir-208b,6
hsa-mir-20a,6
hsa-mir-20b,6
hsa-mir-21,6
hsa-mir-210,6
hsa-mir-211,6
hsa-mir-2110,6
hsa-mir-2113,6
hsa-mir-2114,6
hsa-mir-2115,6
hsa-mir-2116,6
hsa-mir-212,6
hsa-mir-214,6
hsa-mir-215,6
hsa-mir-216a,6
hsa-mir-216b,6
hsa-mir-217,6
hsa-mir-218-1,6
hsa-mir-218-2,6
hsa-mir-219a-1,6
hsa-mir-219a-2,6
hsa-mir-219b,6
hsa-mir-22,6
hsa-mir-221,6
hsa-mir-222,6
hsa-mir-223,6
hsa-mir-224,6
hsa-mir-2276,6
hsa-mir-2277,6
hsa-mir-2278,6
hsa-mir-2355,6
hsa-mir-2392,6
hsa-mir-23a,6
hsa-mir-23b,6
hsa-mir-23c,6
hsa-mir-24-1,6
hsa-mir-24-2,6
hsa-mir-2467,6
hsa-mir-25,6
hsa-mir-2681,6
hsa-mir-2682,6
hsa-mir-26a-1,6
hsa-mir-26a-2,6
hsa-mir-26b,6
hsa-mir-27a,6
hsa-mir-27b,6
hsa-mir-28,6
hsa-mir-296,6
hsa-mir-299,6
hsa-mir-29a,6
hsa-mir-29b-1,6
hsa-mir-29b-2,6
hsa-mir-29c,6
hsa-mir-300,6
hsa-mir-301a,6
hsa-mir-301b,6
hsa-mir-302a,6
hsa-mir-302b,6
hsa-mir-302c,6
hsa-mir-302d,6
hsa-mir-302f,6
hsa-mir-3064,6
hsa-mir-3065,6
hsa-mir-3074,6
hsa-mir-30a,6
hsa-mir-30b,6
hsa-mir-30c-1,6
hsa-mir-30c-2,6
hsa-mir-30d,6
hsa-mir-30e,6
hsa-mir-31,6
hsa-mir-3116-1,6
hsa-mir-3116-2,6
hsa-mir-3117,6
hsa-mir-3118-1,6
hsa-mir-3118-2,6
hsa-mir-3118-3,6
hsa-mir-3118-4,6
hsa-mir-3118-5,6
hsa-mir-3118-6,6
hsa-mir-3119-1,6
hsa-mir-3119-2,6
hsa-mir-3120,6
hsa-mir-3121,6
hsa-mir-3122,6
hsa-mir-3124,6
hsa-mir-3125,6
hsa-mir-3126,6
hsa-mir-3127,6
hsa-mir-3129,6
hsa-mir-3130-1,6
hsa-mir-3130-2,6
hsa-mir-3131,6
hsa-mir-3133,6
hsa-mir-3135a,6
hsa-mir-3135b,6
hsa-mir-3136,6
hsa-mir-3137,6
hsa-mir-3138,6
hsa-mir-3140,6
hsa-mir-3141,6
hsa-mir-3142,6
hsa-mir-3143,6
hsa-mir-3144,6
hsa-mir-3145,6
hsa-mir-3147,6
hsa-mir-3148,6
hsa-mir-3149,6
hsa-mir-3150a,6
hsa-mir-3150b,6
hsa-mir-3151,6
hsa-mir-3152,6
hsa-mir-3154,6
hsa-mir-3155a,6
hsa-mir-3156-1,6
hsa-mir-3156-2,6
hsa-mir-3156-3,6
hsa-mir-3157,6
hsa-mir-3158-1,6
hsa-mir-3158-2,6
hsa-mir-3159,6
hsa-mir-3160-1,6
hsa-mir-3160-2,6
hsa-mir-3161,6
hsa-mir-3162,6
hsa-mir-3163,6
hsa-mir-3166,6
hsa-mir-3170,6
hsa-mir-3171,6
hsa-mir-3173,6
hsa-mir-3175,6
hsa-mir-3176,6
hsa-mir-3177,6
hsa-mir-3179-1,6
hsa-mir-3179-2,6
hsa-mir-3179-3,6
hsa-mir-3180-1,6
hsa-mir-3180-2,6
hsa-mir-3180-3,6
hsa-mir-3180-4,6
hsa-mir-3180-5,6
hsa-mir-3181,6
hsa-mir-3184,6
hsa-mir-3186,6
hsa-mir-3187,6
hsa-mir-3188,6
hsa-mir-3189,6
hsa-mir-3190,6
hsa-mir-3191,6
hsa-mir-3192,6
hsa-mir-3194,6
hsa-mir-3197,6
hsa-mir-3198-1,6
hsa-mir-3198-2,6
hsa-mir-3199-1,6
hsa-mir-3199-2,6
hsa-mir-32,6
hsa-mir-3200,6
hsa-mir-3201,6
hsa-mir-3202-1,6
hsa-mir-3202-2,6
hsa-mir-320a,6
hsa-mir-320b-1,6
hsa-mir-320b-2,6
hsa-mir-320c-1,6
hsa-mir-320c-2,6
hsa-mir-320d-1,6
hsa-mir-320d-2,6
hsa-mir-320e,6
hsa-mir-323a,6
hsa-mir-323b,6
hsa-mir-324,6
hsa-mir-328,6
hsa-mir-329-1,6
hsa-mir-329-2,6
hsa-mir-330,6
hsa-mir-331,6
hsa-mir-335,6
hsa-mir-337,6
hsa-mir-338,6
hsa-mir-339,6
hsa-mir-33a,6
hsa-mir-33b,6
hsa-mir-340,6
hsa-mir-342,6
hsa-mir-345,6
hsa-mir-346,6
hsa-mir-34a,6
hsa-mir-34b,6
hsa-mir-34c,6
hsa-mir-3529,6
hsa-mir-3591,6
hsa-mir-3605,6
hsa-mir-3606,6
hsa-mir-3607,6
hsa-mir-361,6
hsa-mir-3610,6
hsa-mir-3611,6
hsa-mir-3612,6
hsa-mir-3613,6
hsa-mir-3614,6
hsa-mir-3617,6
hsa-mir-3619,6
hsa-mir-362,6
hsa-mir-3620,6
hsa-mir-3622a,6
hsa-mir-3622b,6
hsa-mir-363,6
hsa-mir-3646,6
hsa-mir-3648,6
hsa-mir-3653,6
hsa-mir-3655,6
hsa-mir-3657,6
hsa-mir-3658,6
hsa-mir-365a,6
hsa-mir-365b,6
hsa-mir-3661,6
hsa-mir-3662,6
hsa-mir-3663,6
hsa-mir-3664,6
hsa-mir-3667,6
hsa-mir-3669,6
hsa-mir-367,6
hsa-mir-3670-1,6
hsa-mir-3670-2,6
hsa-mir-3672,6
hsa-mir-3675,6
hsa-mir-3677,6
hsa-mir-3678,6
hsa-mir-3679,6
hsa-mir-3680-1,6
hsa-mir-3680-2,6
hsa-mir-3681,6
hsa-mir-3682,6
hsa-mir-3683,6
hsa-mir-3684,6
hsa-mir-3685,6
hsa-mir-3686,6
hsa-mir-3688-1,6
hsa-mir-3688-2,6
hsa-mir-3689a,6
hsa-mir-3689b,6
hsa-mir-3689c,6
hsa-mir-3689d-1,6
hsa-mir-3689d-2,6
hsa-mir-3689e,6
hsa-mir-3689f,6
hsa-mir-369,6
hsa-mir-3690-1,6
hsa-mir-3690-2,6
hsa-mir-3691,6
hsa-mir-3692,6
hsa-mir-370,6
hsa-mir-3714,6
hsa-mir-371a,6
hsa-mir-371b,6
hsa-mir-372,6
hsa-mir-373,6
hsa-mir-374a,6
hsa-mir-374b,6
hsa-mir-374c,6
hsa-mir-375,6
hsa-mir-376a-1,6
hsa-mir-376a-2,6
hsa-mir-376b,6
hsa-mir-376c,6
hsa-mir-377,6
hsa-mir-378a,6
hsa-mir-378b,6
hsa-mir-378d-1,6
hsa-mir-378d-2,6
